MONTH_MON,YEAR,APT_NAME,STATE_NAME,FLT_TOT_1
NOV,2017,Shannon,Ireland,1609
NOV,2017,Skiathos,Greece,51
NOV,2017,Sligo,Ireland,1
NOV,2017,Southampton,United Kingdom,3131
NOV,2017,Stavanger,Norway,5451
NOV,2017,Stockholm - Arlanda,Sweden,20494
NOV,2017,Stockholm - Bromma,Sweden,4844
NOV,2017,Szczecin - Goleniów,Poland,468
NOV,2017,Thessaloniki,Greece,3059
NOV,2017,Trondheim,Norway,4850
NOV,2017,Warszawa - Chopina,Poland,13633
NOV,2017,Warszawa - Modlin,Poland,1533
NOV,2017,Waterford,Ireland,40
NOV,2017,Weston,Ireland,82
NOV,2017,Wroclaw - Strachowice,Poland,2078
NOV,2017,Yerevan,Armenia,1676
NOV,2017,Zakinthos,Greece,129
NOV,2017,Zielona Gora - Babimost,Poland,64
NOV,2018,Aberdeen,United Kingdom,4290
NOV,2018,Aktion,Greece,86
NOV,2018,Alesund,Norway,1247
NOV,2018,Alta,Norway,683
NOV,2018,Amsterdam - Schiphol,Netherlands,39330
NOV,2018,Andenes,Norway,278
NOV,2018,Athens,Greece,14543
NOV,2018,Bardufoss,Norway,306
NOV,2018,Batsfjord,Norway,204
NOV,2018,Belfast - Aldergrove,United Kingdom,4142
NOV,2018,Belfast - City Airport,United Kingdom,2781
NOV,2018,Bergen,Norway,7485
NOV,2018,Berlevåg,Norway,136
NOV,2018,Biggin Hill,United Kingdom,1195
NOV,2018,Birmingham,United Kingdom,7926
NOV,2018,Bodø,Norway,3506
NOV,2018,Bristol,United Kingdom,4821
NOV,2018,Bronnoysund Bronnoy,Norway,601
NOV,2018,Bydgoszcz,Poland,355
NOV,2018,Connaught,Ireland,444
NOV,2018,Corfu,Greece,403
NOV,2018,Cork,Ireland,1746
NOV,2018,Donegal,Ireland,148
NOV,2018,Dublin,Ireland,17598
NOV,2018,East Midlands,United Kingdom,4869
NOV,2018,Edinburgh,United Kingdom,9794
NOV,2018,Farnborough,United Kingdom,2344
NOV,2018,Florø,Norway,681
NOV,2018,Forde Bringeland,Norway,348
NOV,2018,Gdansk,Poland,3077
NOV,2018,Glasgow,United Kingdom,6315
NOV,2018,Groningen,Netherlands,872
NOV,2018,Göteborg,Sweden,5842
NOV,2018,Hammerfest,Norway,937
NOV,2018,Harstad - Narvik Evenes,Norway,849
NOV,2018,Haugesund,Norway,515
NOV,2018,Helsinki - Vantaa,Finland,16023
NOV,2018,Heraklion,Greece,1744
NOV,2018,Honningsvåg Valan,Norway,171
NOV,2018,Katowice - Pyrzowice,Poland,2170
NOV,2018,Kefallinia,Greece,101
NOV,2018,Kerry - Farranfore,Ireland,313
NOV,2018,Khania - Souda,Greece,926
NOV,2018,Kiev - Boryspil,Ukraine,7937
NOV,2018,Kirkenes Høybuktmoen,Norway,596
NOV,2018,Kos,Greece,411
NOV,2018,Krakow - Balice,Poland,4438
NOV,2018,Kristiansand Kjevik,Norway,1412
NOV,2018,Kristiansund Kvernberget,Norway,938
NOV,2018,Lakselv Banak,Norway,176
NOV,2018,Leknes,Norway,486
NOV,2018,Lelystad,Netherlands,233
NOV,2018,Lodz - Lublinek,Poland,339
NOV,2018,London - City,United Kingdom,6861
NOV,2018,London - Gatwick,United Kingdom,19406
NOV,2018,London - Heathrow,United Kingdom,38212
NOV,2018,London - Luton,United Kingdom,9568
NOV,2018,London - Stansted,United Kingdom,14510
NOV,2018,Londonderry - Eglinton,United Kingdom,271
NOV,2018,Lublin,Poland,267
NOV,2018,Maastricht-Aachen,Netherlands,760
NOV,2018,Manchester,United Kingdom,14217
NOV,2018,Mehamn,Norway,190
NOV,2018,Mikonos,Greece,213
NOV,2018,Mo i Rana Røssvoll,Norway,454
NOV,2018,Molde Årø,Norway,562
NOV,2018,Mosjøen Kjærstad,Norway,296
NOV,2018,Namsos Høknesøra,Norway,226
NOV,2018,Newcastle,United Kingdom,2874
NOV,2018,Olsztyn-Mazury,Poland,105
NOV,2018,Orsta¿Volda Hovden,Norway,423
NOV,2018,Oslo - Gardermoen,Norway,21614
NOV,2018,Poznan - Lawica,Poland,1595
NOV,2018,Radom,Poland,36
NOV,2018,Rodos,Greece,763
NOV,2018,Roros,Norway,103
NOV,2018,Rorvik Ryum,Norway,191
NOV,2018,Rost,Norway,114
NOV,2018,Rotterdam,Netherlands,1472
NOV,2018,Rzeszow - Jasionka,Poland,731
NOV,2018,Sandane  Anda,Norway,171
NOV,2018,Sandnessjøen Stokka,Norway,333
NOV,2018,Santorini,Greece,521
NOV,2018,Shannon,Ireland,1568
NOV,2018,Skiathos,Greece,58
NOV,2018,Sogndal Haukåsen,Norway,447
NOV,2018,Sorkjosen,Norway,151
NOV,2018,Southampton,United Kingdom,2863
NOV,2018,Stavanger,Norway,5622
NOV,2018,Stockholm - Arlanda,Sweden,20264
NOV,2018,Stockholm - Bromma,Sweden,5113
NOV,2018,Stokmarknes Skagen,Norway,513
NOV,2018,Svalbard Longyear,Norway,120
NOV,2018,Svolvær Helle,Norway,345
NOV,2018,Szczecin - Goleniów,Poland,448
NOV,2018,Thessaloniki,Greece,3556
NOV,2018,Tromsø,Norway,3565
NOV,2018,Trondheim,Norway,4955
NOV,2018,Vadsø,Norway,576
NOV,2018,Vardø Svartnes,Norway,202
NOV,2018,Værøy,Norway,104
NOV,2018,Warszawa - Chopina,Poland,14557
NOV,2018,Warszawa - Modlin,Poland,1546
NOV,2018,Waterford,Ireland,14
NOV,2018,Weston,Ireland,94
NOV,2018,Wroclaw - Strachowice,Poland,2312
NOV,2018,Yerevan,Armenia,1805
NOV,2018,Zakinthos,Greece,96
NOV,2018,Zielona Gora - Babimost,Poland,77
NOV,2019,Aberdeen,United Kingdom,4148
NOV,2019,Aktion,Greece,76
NOV,2019,Alesund,Norway,1277
NOV,2019,Alta,Norway,711
NOV,2019,Amsterdam - Schiphol,Netherlands,38793
NOV,2019,Andenes,Norway,286
NOV,2019,Athens,Greece,14265
NOV,2019,Bardufoss,Norway,279
NOV,2019,Batsfjord,Norway,192
NOV,2019,Belfast - Aldergrove,United Kingdom,3533
NOV,2019,Belfast - City Airport,United Kingdom,2607
NOV,2019,Bergen,Norway,7487
NOV,2019,Berlevåg,Norway,130
NOV,2019,Biggin Hill,United Kingdom,1232
NOV,2019,Birmingham,United Kingdom,7245
NOV,2019,Bodø,Norway,3384
NOV,2019,Bristol,United Kingdom,4310
NOV,2019,Bronnoysund Bronnoy,Norway,569
NOV,2019,Bydgoszcz,Poland,359
NOV,2019,Connaught,Ireland,457
NOV,2019,Corfu,Greece,398
NOV,2019,Cork,Ireland,1988
NOV,2019,Donegal,Ireland,149
NOV,2019,Dublin,Ireland,16918
NOV,2019,East Midlands,United Kingdom,4806
NOV,2019,Edinburgh,United Kingdom,9656
NOV,2019,Farnborough,United Kingdom,2325
NOV,2019,Florø,Norway,800
NOV,2019,Forde Bringeland,Norway,354
NOV,2019,Gdansk,Poland,3430
NOV,2019,Glasgow,United Kingdom,6031
NOV,2019,Groningen,Netherlands,885
NOV,2019,Göteborg,Sweden,5343
NOV,2019,Hammerfest,Norway,800
NOV,2019,Harstad - Narvik Evenes,Norway,850
NOV,2019,Haugesund,Norway,562
NOV,2019,Helsinki - Vantaa,Finland,15221
NOV,2019,Heraklion,Greece,1475
NOV,2019,Honningsvåg Valan,Norway,165
NOV,2019,Katowice - Pyrzowice,Poland,2563
NOV,2019,Kefallinia,Greece,108
NOV,2019,Kerry - Farranfore,Ireland,308
NOV,2019,Khania - Souda,Greece,856
NOV,2019,Kiev - Boryspil,Ukraine,8326
NOV,2019,Kirkenes Høybuktmoen,Norway,594
NOV,2019,Kos,Greece,395
NOV,2019,Krakow - Balice,Poland,5092
NOV,2019,Kristiansand Kjevik,Norway,1370
NOV,2019,Kristiansund Kvernberget,Norway,892
NOV,2019,Lakselv Banak,Norway,173
NOV,2019,Leknes,Norway,475
NOV,2019,Lelystad,Netherlands,177
NOV,2019,Lodz - Lublinek,Poland,299
NOV,2019,London - City,United Kingdom,6803
NOV,2019,London - Gatwick,United Kingdom,18451
NOV,2019,London - Heathrow,United Kingdom,38098
NOV,2019,London - Luton,United Kingdom,9364
NOV,2019,London - Stansted,United Kingdom,13751
NOV,2019,Londonderry - Eglinton,United Kingdom,258
NOV,2019,Lublin,Poland,305
NOV,2019,Maastricht-Aachen,Netherlands,779
NOV,2019,Manchester,United Kingdom,13735
NOV,2019,Mehamn,Norway,196
NOV,2019,Mikonos,Greece,179
NOV,2019,Mo i Rana Røssvoll,Norway,460
NOV,2019,Molde Årø,Norway,540
NOV,2019,Mosjøen Kjærstad,Norway,268
NOV,2019,Namsos Høknesøra,Norway,211
NOV,2019,Newcastle,United Kingdom,2970
NOV,2019,Olsztyn-Mazury,Poland,147
NOV,2019,Orsta¿Volda Hovden,Norway,384
NOV,2019,Oslo - Gardermoen,Norway,20327
NOV,2019,Poznan - Lawica,Poland,1706
NOV,2019,Rodos,Greece,703
NOV,2019,Roros,Norway,138
NOV,2019,Rorvik Ryum,Norway,186
NOV,2019,Rost,Norway,110
NOV,2019,Rotterdam,Netherlands,1553
NOV,2019,Rzeszow - Jasionka,Poland,633
NOV,2019,Sandane  Anda,Norway,198
NOV,2019,Sandnessjøen Stokka,Norway,312
NOV,2019,Santorini,Greece,589
NOV,2019,Shannon,Ireland,1426
NOV,2019,Skiathos,Greece,106
NOV,2019,Sligo,Ireland,1
NOV,2019,Sogndal Haukåsen,Norway,420
NOV,2019,Sorkjosen,Norway,152
NOV,2019,Southampton,United Kingdom,2733
NOV,2019,Stavanger,Norway,5539
NOV,2019,Stockholm - Arlanda,Sweden,18305
NOV,2019,Stockholm - Bromma,Sweden,4335
NOV,2019,Stokmarknes Skagen,Norway,450
NOV,2019,Svalbard Longyear,Norway,107
NOV,2019,Svolvær Helle,Norway,316
NOV,2019,Szczecin - Goleniów,Poland,505
NOV,2019,Thessaloniki,Greece,3416
NOV,2019,Tromsø,Norway,3490
NOV,2019,Trondheim,Norway,4710
NOV,2019,Vadsø,Norway,554
NOV,2019,Vardø Svartnes,Norway,167
NOV,2019,Værøy,Norway,98
NOV,2019,Warszawa - Chopina,Poland,15237
NOV,2019,Warszawa - Modlin,Poland,1396
NOV,2019,Waterford,Ireland,31
NOV,2019,Weston,Ireland,41
NOV,2019,Wroclaw - Strachowice,Poland,2240
NOV,2019,Yerevan,Armenia,1997
NOV,2019,Zakinthos,Greece,98
NOV,2019,Zielona Gora - Babimost,Poland,102
NOV,2020,Aberdeen,United Kingdom,1665
NOV,2020,Aktion,Greece,90
NOV,2020,Alesund,Norway,835
NOV,2020,Alta,Norway,661
NOV,2020,Amsterdam - Schiphol,Netherlands,15383
NOV,2020,Andenes,Norway,256
NOV,2020,Athens,Greece,5841
NOV,2020,Bardufoss,Norway,179
NOV,2020,Batsfjord,Norway,192
NOV,2020,Belfast - Aldergrove,United Kingdom,1182
NOV,2020,Belfast - City Airport,United Kingdom,652
NOV,2020,Bergen,Norway,5050
NOV,2020,Berlevåg,Norway,144
NOV,2020,Biggin Hill,United Kingdom,910
NOV,2020,Birmingham,United Kingdom,1616
NOV,2020,Bodø,Norway,2612
NOV,2020,Bristol,United Kingdom,665
NOV,2020,Bronnoysund Bronnoy,Norway,431
NOV,2020,Bydgoszcz,Poland,77
NOV,2020,Connaught,Ireland,32
NOV,2020,Corfu,Greece,265
NOV,2020,Cork,Ireland,578
NOV,2020,Donegal,Ireland,120
NOV,2020,Dublin,Ireland,3684
NOV,2020,East Midlands,United Kingdom,3326
NOV,2020,Edinburgh,United Kingdom,1832
NOV,2020,Farnborough,United Kingdom,1331
NOV,2020,Florø,Norway,498
NOV,2020,Forde Bringeland,Norway,256
NOV,2020,Gdansk,Poland,1280
NOV,2020,Glasgow,United Kingdom,1527
NOV,2020,Groningen,Netherlands,725
NOV,2020,Göteborg,Sweden,1394
NOV,2020,Hammerfest,Norway,807
NOV,2020,Harstad - Narvik Evenes,Norway,495
NOV,2020,Haugesund,Norway,293
NOV,2020,Helsinki - Vantaa,Finland,3962
NOV,2020,Heraklion,Greece,840
NOV,2020,Honningsvåg Valan,Norway,145
NOV,2020,Katowice - Pyrzowice,Poland,873
NOV,2020,Kefallinia,Greece,79
NOV,2020,Kerry - Farranfore,Ireland,191
NOV,2020,Khania - Souda,Greece,526
NOV,2020,Kiev - Boryspil,Ukraine,3432
NOV,2020,Kirkenes Høybuktmoen,Norway,594
NOV,2020,Kos,Greece,237
NOV,2020,Krakow - Balice,Poland,1347
NOV,2020,Kristiansand Kjevik,Norway,658
NOV,2020,Kristiansund Kvernberget,Norway,695
NOV,2020,Lakselv Banak,Norway,216
NOV,2020,Leknes,Norway,433
NOV,2020,Lelystad,Netherlands,190
NOV,2020,Lodz - Lublinek,Poland,131
NOV,2020,London - City,United Kingdom,380
NOV,2020,London - Gatwick,United Kingdom,1514
NOV,2020,London - Heathrow,United Kingdom,11663
NOV,2020,London - Luton,United Kingdom,2175
NOV,2020,London - Stansted,United Kingdom,3999
NOV,2020,Londonderry - Eglinton,United Kingdom,131
NOV,2020,Lublin,Poland,95
NOV,2020,Maastricht-Aachen,Netherlands,714
NOV,2020,Manchester,United Kingdom,2679
NOV,2020,Mehamn,Norway,205
NOV,2020,Mikonos,Greece,107
NOV,2020,Mo i Rana Røssvoll,Norway,445
NOV,2020,Molde Årø,Norway,315
NOV,2020,Mosjøen Kjærstad,Norway,287
NOV,2020,Namsos Høknesøra,Norway,196
NOV,2020,Newcastle,United Kingdom,521
NOV,2020,Olsztyn-Mazury,Poland,43
NOV,2020,Orsta¿Volda Hovden,Norway,265
NOV,2020,Oslo - Gardermoen,Norway,8282
NOV,2020,Poznan - Lawica,Poland,565
NOV,2020,Rodos,Greece,535
NOV,2020,Roros,Norway,144
NOV,2020,Rorvik Ryum,Norway,199
NOV,2020,Rost,Norway,95
NOV,2020,Rotterdam,Netherlands,606
NOV,2020,Rzeszow - Jasionka,Poland,253
NOV,2020,Sandane  Anda,Norway,208
NOV,2020,Sandnessjøen Stokka,Norway,291
NOV,2020,Santorini,Greece,156
NOV,2020,Shannon,Ireland,513
NOV,2020,Skiathos,Greece,33
NOV,2020,Sogndal Haukåsen,Norway,434
NOV,2020,Sorkjosen,Norway,138
NOV,2020,Southampton,United Kingdom,425
NOV,2020,Stavanger,Norway,3298
NOV,2020,Stockholm - Arlanda,Sweden,5347
NOV,2020,Stockholm - Bromma,Sweden,1083
NOV,2020,Stokmarknes Skagen,Norway,308
NOV,2020,Svalbard Longyear,Norway,94
NOV,2020,Svolvær Helle,Norway,296
NOV,2020,Szczecin - Goleniów,Poland,178
NOV,2020,Thessaloniki,Greece,900
NOV,2020,Tromsø,Norway,2885
NOV,2020,Trondheim,Norway,3094
NOV,2020,Vadsø,Norway,507
NOV,2020,Vardø Svartnes,Norway,176
NOV,2020,Værøy,Norway,80
NOV,2020,Warszawa - Chopina,Poland,4353
NOV,2020,Warszawa - Modlin,Poland,536
NOV,2020,Waterford,Ireland,25
NOV,2020,Weston,Ireland,3
NOV,2020,Wroclaw - Strachowice,Poland,750
NOV,2020,Yerevan,Armenia,681
NOV,2020,Zakinthos,Greece,75
NOV,2020,Zielona Gora - Babimost,Poland,98
NOV,2021,Aberdeen,United Kingdom,2881
NOV,2021,Aktion,Greece,63
NOV,2021,Alesund,Norway,1336
NOV,2021,Alta,Norway,744
NOV,2021,Amsterdam - Schiphol,Netherlands,29705
NOV,2021,Andenes,Norway,288
NOV,2021,Athens,Greece,13370
NOV,2021,Bardufoss,Norway,265
NOV,2021,Batsfjord,Norway,196
NOV,2021,Belfast - Aldergrove,United Kingdom,3050
NOV,2021,Belfast - City Airport,United Kingdom,1527
NOV,2021,Bergen,Norway,7903
NOV,2021,Berlevåg,Norway,151
NOV,2021,Biggin Hill,United Kingdom,1942
NOV,2021,Birmingham,United Kingdom,4330
NOV,2021,Bodø,Norway,3232
NOV,2021,Bristol,United Kingdom,3018
NOV,2021,Bronnoysund Bronnoy,Norway,479
NOV,2021,Bydgoszcz,Poland,277
NOV,2021,Connaught,Ireland,276
NOV,2021,Corfu,Greece,413
NOV,2021,Cork,Ireland,193
NOV,2021,Donegal,Ireland,113
NOV,2021,Dublin,Ireland,12503
NOV,2021,East Midlands,United Kingdom,4516
NOV,2021,Edinburgh,United Kingdom,5887
NOV,2021,Farnborough,United Kingdom,2806
NOV,2021,Florø,Norway,633
NOV,2021,Forde Bringeland,Norway,214
NOV,2021,Gdansk,Poland,2814
NOV,2021,Glasgow,United Kingdom,4401
NOV,2021,Groningen,Netherlands,751
NOV,2021,Göteborg,Sweden,3511
NOV,2021,Hammerfest,Norway,904
NOV,2021,Harstad - Narvik Evenes,Norway,757
NOV,2021,Haugesund,Norway,648
NOV,2021,Helsinki - Vantaa,Finland,9584
NOV,2021,Heraklion,Greece,1495
NOV,2021,Honningsvåg Valan,Norway,152
NOV,2021,Katowice - Pyrzowice,Poland,2204
NOV,2021,Kefallinia,Greece,119
NOV,2021,Kerry - Farranfore,Ireland,320
NOV,2021,Khania - Souda,Greece,992
NOV,2021,Kiev - Boryspil,Ukraine,6235
NOV,2021,Kirkenes Høybuktmoen,Norway,578
NOV,2021,Kos,Greece,412
NOV,2021,Krakow - Balice,Poland,4389
NOV,2021,Kristiansand Kjevik,Norway,990
NOV,2021,Kristiansund Kvernberget,Norway,800
NOV,2021,Lakselv Banak,Norway,200
NOV,2021,Leknes,Norway,380
NOV,2021,Lelystad,Netherlands,179
NOV,2021,Lodz - Lublinek,Poland,332
NOV,2021,London - City,United Kingdom,2734
NOV,2021,London - Gatwick,United Kingdom,7233
NOV,2021,London - Heathrow,United Kingdom,24120
NOV,2021,London - Luton,United Kingdom,6963
NOV,2021,London - Stansted,United Kingdom,11400
NOV,2021,Londonderry - Eglinton,United Kingdom,242
NOV,2021,Lublin,Poland,203
NOV,2021,Maastricht-Aachen,Netherlands,741
NOV,2021,Manchester,United Kingdom,8572
NOV,2021,Mehamn,Norway,232
NOV,2021,Mikonos,Greece,258
NOV,2021,Mo i Rana Røssvoll,Norway,436
NOV,2021,Molde Årø,Norway,445
NOV,2021,Mosjøen Kjærstad,Norway,361
NOV,2021,Namsos Høknesøra,Norway,205
NOV,2021,Newcastle,United Kingdom,1959
NOV,2021,Olsztyn-Mazury,Poland,75
NOV,2021,Orsta¿Volda Hovden,Norway,337
NOV,2021,Oslo - Gardermoen,Norway,15888
NOV,2021,Poznan - Lawica,Poland,1561
NOV,2021,Rodos,Greece,818
NOV,2021,Roros,Norway,106
NOV,2021,Rorvik Ryum,Norway,217
NOV,2021,Rost,Norway,110
NOV,2021,Rotterdam,Netherlands,1331
NOV,2021,Rzeszow - Jasionka,Poland,494
NOV,2021,Sandane  Anda,Norway,154
NOV,2021,Sandnessjøen Stokka,Norway,289
NOV,2021,Santorini,Greece,483
NOV,2021,Shannon,Ireland,1234
NOV,2021,Skiathos,Greece,46
NOV,2021,Sligo,Ireland,23
NOV,2021,Sogndal Haukåsen,Norway,360
NOV,2021,Sorkjosen,Norway,160
NOV,2021,Southampton,United Kingdom,1502
NOV,2021,Stavanger,Norway,4877
NOV,2021,Stockholm - Arlanda,Sweden,11747
NOV,2021,Stockholm - Bromma,Sweden,2848
NOV,2021,Stokmarknes Skagen,Norway,481
NOV,2021,Svalbard Longyear,Norway,114
NOV,2021,Svolvær Helle,Norway,308
NOV,2021,Szczecin - Goleniów,Poland,375
NOV,2021,Thessaloniki,Greece,3294
NOV,2021,Tromsø,Norway,3593
NOV,2021,Trondheim,Norway,4696
NOV,2021,Vadsø,Norway,539
NOV,2021,Vardø Svartnes,Norway,169
NOV,2021,Værøy,Norway,81
NOV,2021,Warszawa - Chopina,Poland,10058
NOV,2021,Warszawa - Modlin,Poland,1659
NOV,2021,Waterford,Ireland,129
NOV,2021,Weston,Ireland,47
NOV,2021,Wroclaw - Strachowice,Poland,1876
NOV,2021,Yerevan,Armenia,1713
NOV,2021,Zakinthos,Greece,114
NOV,2021,Zielona Gora - Babimost,Poland,56
OCT,2016,Aberdeen,United Kingdom,5412
OCT,2016,Aktion,Greece,397
OCT,2016,Amsterdam - Schiphol,Netherlands,44281
OCT,2016,Athens,Greece,15311
OCT,2016,Belfast - Aldergrove,United Kingdom,3932
OCT,2016,Belfast - City Airport,United Kingdom,3517
OCT,2016,Bergen,Norway,7775
OCT,2016,Biggin Hill,United Kingdom,1247
OCT,2016,Birmingham,United Kingdom,10376
OCT,2016,Bristol,United Kingdom,6037
OCT,2016,Bydgoszcz,Poland,267
OCT,2016,Connaught,Ireland,578
OCT,2016,Corfu,Greece,1787
OCT,2016,Cork,Ireland,1963
OCT,2016,Donegal,Ireland,161
OCT,2016,Dublin,Ireland,18938
OCT,2016,East Midlands,United Kingdom,6061
OCT,2016,Edinburgh,United Kingdom,10777
OCT,2016,Farnborough,United Kingdom,2051
OCT,2016,Gdansk,Poland,3293
OCT,2016,Glasgow,United Kingdom,8430
OCT,2016,Groningen,Netherlands,833
OCT,2016,Göteborg,Sweden,6351
OCT,2016,Haugesund,Norway,623
OCT,2016,Helsinki - Vantaa,Finland,14552
OCT,2016,Heraklion,Greece,5412
OCT,2016,Katowice - Pyrzowice,Poland,2470
OCT,2016,Kefallinia,Greece,259
OCT,2016,Kerry - Farranfore,Ireland,376
OCT,2016,Khania - Souda,Greece,2588
OCT,2016,Kiev - Boryspil,Ukraine,6789
OCT,2016,Kos,Greece,1561
OCT,2016,Krakow - Balice,Poland,4048
OCT,2016,Lodz - Lublinek,Poland,453
OCT,2016,London - City,United Kingdom,7187
OCT,2016,London - Gatwick,United Kingdom,25408
OCT,2016,London - Heathrow,United Kingdom,41262
OCT,2016,London - Luton,United Kingdom,12122
OCT,2016,London - Stansted,United Kingdom,15904
OCT,2016,Londonderry - Eglinton,United Kingdom,188
OCT,2016,Lublin,Poland,303
OCT,2016,Maastricht-Aachen,Netherlands,638
OCT,2016,Manchester,United Kingdom,17568
OCT,2016,Mikonos,Greece,473
OCT,2016,Olsztyn-Mazury,Poland,143
OCT,2016,Oslo - Gardermoen,Norway,22233
OCT,2016,Poznan - Lawica,Poland,1525
OCT,2016,Radom,Poland,161
OCT,2016,Rodos,Greece,3726
OCT,2016,Rotterdam,Netherlands,2294
OCT,2016,Rzeszow - Jasionka,Poland,757
OCT,2016,Santorini,Greece,1288
OCT,2016,Shannon,Ireland,1944
OCT,2016,Skiathos,Greece,107
OCT,2016,Sligo,Ireland,5
OCT,2016,Southampton,United Kingdom,3740
OCT,2016,Stavanger,Norway,6038
OCT,2016,Stockholm - Arlanda,Sweden,21572
OCT,2016,Stockholm - Bromma,Sweden,4946
OCT,2016,Szczecin - Goleniów,Poland,440
OCT,2016,Thessaloniki,Greece,4558
OCT,2016,Trondheim,Norway,5213
OCT,2016,Warszawa - Chopina,Poland,13542
OCT,2016,Warszawa - Modlin,Poland,1512
OCT,2016,Waterford,Ireland,44
OCT,2016,Weston,Ireland,90
OCT,2016,Wroclaw - Strachowice,Poland,2030
OCT,2016,Yerevan,Armenia,1789
OCT,2016,Zakinthos,Greece,659
OCT,2016,Zielona Gora - Babimost,Poland,78
OCT,2017,Aberdeen,United Kingdom,5807
OCT,2017,Aktion,Greece,390
OCT,2017,Amsterdam - Schiphol,Netherlands,45859
OCT,2017,Athens,Greece,16926
OCT,2017,Belfast - Aldergrove,United Kingdom,4004
OCT,2017,Belfast - City Airport,United Kingdom,3219
OCT,2017,Bergen,Norway,7678
OCT,2017,Biggin Hill,United Kingdom,1453
OCT,2017,Birmingham,United Kingdom,10366
OCT,2017,Bristol,United Kingdom,6277
OCT,2017,Bydgoszcz,Poland,295
OCT,2017,Connaught,Ireland,546
OCT,2017,Corfu,Greece,1781
OCT,2017,Cork,Ireland,2107
OCT,2017,Donegal,Ireland,163
OCT,2017,Dublin,Ireland,19434
OCT,2017,East Midlands,United Kingdom,6311
OCT,2017,Edinburgh,United Kingdom,11590
OCT,2017,Farnborough,United Kingdom,2342
OCT,2017,Gdansk,Poland,3545
OCT,2017,Glasgow,United Kingdom,8853
OCT,2017,Groningen,Netherlands,850
OCT,2017,Göteborg,Sweden,6593
OCT,2017,Haugesund,Norway,561
OCT,2017,Helsinki - Vantaa,Finland,15701
OCT,2017,Heraklion,Greece,5996
OCT,2017,Katowice - Pyrzowice,Poland,2867
OCT,2017,Kefallinia,Greece,303
OCT,2017,Kerry - Farranfore,Ireland,358
OCT,2017,Khania - Souda,Greece,2437
OCT,2017,Kiev - Boryspil,Ukraine,7809
OCT,2017,Kos,Greece,1884
OCT,2017,Krakow - Balice,Poland,4581
OCT,2017,Lodz - Lublinek,Poland,346
OCT,2017,London - City,United Kingdom,7089
OCT,2017,London - Gatwick,United Kingdom,25081
OCT,2017,London - Heathrow,United Kingdom,41169
OCT,2017,London - Luton,United Kingdom,12016
OCT,2017,London - Stansted,United Kingdom,17021
OCT,2017,Londonderry - Eglinton,United Kingdom,230
OCT,2017,Lublin,Poland,385
OCT,2017,Maastricht-Aachen,Netherlands,824
OCT,2017,Manchester,United Kingdom,17792
OCT,2017,Mikonos,Greece,681
OCT,2017,Olsztyn-Mazury,Poland,136
OCT,2017,Oslo - Gardermoen,Norway,23214
OCT,2017,Poznan - Lawica,Poland,1735
OCT,2017,Radom,Poland,85
OCT,2017,Rodos,Greece,4027
OCT,2017,Rotterdam,Netherlands,2065
OCT,2017,Rzeszow - Jasionka,Poland,739
OCT,2017,Santorini,Greece,1565
OCT,2017,Shannon,Ireland,2072
OCT,2017,Skiathos,Greece,156
OCT,2017,Sligo,Ireland,3
OCT,2017,Southampton,United Kingdom,3555
OCT,2017,Stavanger,Norway,5826
OCT,2017,Stockholm - Arlanda,Sweden,22958
OCT,2017,Stockholm - Bromma,Sweden,5080
OCT,2017,Szczecin - Goleniów,Poland,522
OCT,2017,Thessaloniki,Greece,4702
OCT,2017,Trondheim,Norway,5166
OCT,2017,Warszawa - Chopina,Poland,15687
OCT,2017,Warszawa - Modlin,Poland,1614
OCT,2017,Waterford,Ireland,31
OCT,2017,Weston,Ireland,106
OCT,2017,Wroclaw - Strachowice,Poland,2298
OCT,2017,Yerevan,Armenia,1847
OCT,2017,Zakinthos,Greece,791
OCT,2017,Zielona Gora - Babimost,Poland,83
OCT,2018,Aberdeen,United Kingdom,4705
OCT,2018,Aktion,Greece,395
OCT,2018,Alesund,Norway,1350
OCT,2018,Alta,Norway,750
OCT,2018,Amsterdam - Schiphol,Netherlands,46070
OCT,2018,Andenes,Norway,334
OCT,2018,Athens,Greece,18929
OCT,2018,Bardufoss,Norway,368
OCT,2018,Batsfjord,Norway,210
OCT,2018,Belfast - Aldergrove,United Kingdom,4549
OCT,2018,Belfast - City Airport,United Kingdom,3031
OCT,2018,Bergen,Norway,8257
OCT,2018,Berlevåg,Norway,151
OCT,2018,Biggin Hill,United Kingdom,1459
OCT,2018,Birmingham,United Kingdom,10128
OCT,2018,Bodø,Norway,3713
OCT,2018,Bristol,United Kingdom,6649
OCT,2018,Bronnoysund Bronnoy,Norway,658
OCT,2018,Bydgoszcz,Poland,399
OCT,2018,Connaught,Ireland,572
OCT,2018,Corfu,Greece,2124
OCT,2018,Cork,Ireland,2098
OCT,2018,Donegal,Ireland,161
OCT,2018,Dublin,Ireland,20780
OCT,2018,East Midlands,United Kingdom,6563
OCT,2018,Edinburgh,United Kingdom,11933
OCT,2018,Farnborough,United Kingdom,2500
OCT,2018,Florø,Norway,720
OCT,2018,Forde Bringeland,Norway,366
OCT,2018,Gdansk,Poland,3646
OCT,2018,Glasgow,United Kingdom,8225
OCT,2018,Groningen,Netherlands,1068
OCT,2018,Göteborg,Sweden,6510
OCT,2018,Hammerfest,Norway,1149
OCT,2018,Harstad - Narvik Evenes,Norway,886
